,Unnamed: 0.1,Unnamed: 0,department,division,job_title,employee_classification,start_date,title_date,flsa_status,annual_base_rate,start_year,annual_salary,employee_status
4382,4382,4382,City Treasurer,City Treasurer,Supervising Deputy-TR,State Comp Board Retirement,1996-10-23T00:00:00.000,2017-04-01T00:00:00.000,Exempt,66363.26,1996,66363.26,RET
4383,4383,4383,City Treasurer,City Treasurer,Deputy II - TR,State Comp Board Retirement,2018-02-20T00:00:00.000,2019-09-02T00:00:00.000,Nonexempt,21.1,2018,43888.0,RET
4384,4384,4384,City Treasurer,City Treasurer,Deputy II - TR,State Comp Board Retirement,2017-03-01T00:00:00.000,2022-08-15T00:00:00.000,Nonexempt,20.08,2017,41766.399999999994,RET
4385,4385,4385,City Treasurer,City Treasurer,Deputy I - TR,State Comp Board Retirement,2018-04-16T00:00:00.000,2018-04-16T00:00:00.000,Nonexempt,18.0,2018,37440.0,RET
4386,4386,4386,City Treasurer,City Treasurer,City Treasurer - TR,State Comp Board Retirement,1996-07-01T00:00:00.000,2018-01-01T00:00:00.000,Exempt,192008.47,1996,192008.47,RET
4387,4387,4387,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk III-CC,State Comp Board Retirement,2013-08-05T00:00:00.000,2023-03-21T00:00:00.000,Nonexempt,25.31,2013,52644.799999999996,RET
4388,4388,4388,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk II-CC,State Comp Board Retirement,2006-12-18T00:00:00.000,2016-03-25T00:00:00.000,Nonexempt,22.83,2006,47486.399999999994,RET
4389,4389,4389,Clerk of the Circuit Court,Clerk of the Circuit Court,Supervising Deputy Clerk-CC,State Comp Board Retirement,2004-09-13T00:00:00.000,2021-05-01T00:00:00.000,Exempt,87924.1,2004,87924.1,RET
4390,4390,4390,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk III-CC,State Comp Board Retirement,2013-04-04T00:00:00.000,2017-06-01T00:00:00.000,Nonexempt,23.88,2013,49670.399999999994,RET
4391,4391,4391,Clerk of the Circuit Court,Clerk of the Circuit Court,Administrative Assistant-CC,State Comp Board Retirement,1977-05-17T00:00:00.000,2004-06-23T00:00:00.000,Exempt,58412.89,1977,58412.89,RET
4392,4392,4392,Clerk of the Circuit Court,Clerk of the Circuit Court,Administrative Manager-CC,State Comp Board Retirement,2009-06-15T00:00:00.000,2020-12-01T00:00:00.000,Exempt,62055.9,2009,62055.9,RET
4393,4393,4393,Clerk of the Circuit Court,Clerk of the Circuit Court,In Court Clerk-CC,State Comp Board Retirement,2006-11-30T00:00:00.000,2018-02-06T00:00:00.000,Nonexempt,22.83,2006,47486.399999999994,RET
4394,4394,4394,Clerk of the Circuit Court,Clerk of the Circuit Court,Administrative Assistant-CC,State Comp Board Retirement,2004-03-23T00:00:00.000,2017-07-09T00:00:00.000,Exempt,70284.63,2004,70284.63,RET
4395,4395,4395,Clerk of the Circuit Court,Clerk of the Circuit Court,Comptroller-CC,State Comp Board Retirement,2004-01-01T00:00:00.000,2004-06-23T00:00:00.000,Exempt,86499.17,2004,86499.17,RET
4396,4396,4396,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk III-CC,State Comp Board Retirement,2004-03-08T00:00:00.000,2008-07-01T00:00:00.000,Nonexempt,25.93,2004,53934.4,RET
4397,4397,4397,Clerk of the Circuit Court,Clerk of the Circuit Court,In Court Clerk-CC,State Comp Board Retirement,2014-03-31T00:00:00.000,2018-08-13T00:00:00.000,Nonexempt,26.07,2014,54225.6,RET
4398,4398,4398,Clerk of the Circuit Court,Clerk of the Circuit Court,Supervising Deputy Clerk-CC,State Comp Board Retirement,1994-11-23T00:00:00.000,2004-11-22T00:00:00.000,Exempt,94014.6,1994,94014.6,RET
4399,4399,4399,Clerk of the Circuit Court,Clerk of the Circuit Court,In Court Clerk-CC,State Comp Board Retirement,2012-09-11T00:00:00.000,2018-12-03T00:00:00.000,Nonexempt,26.07,2012,54225.6,RET
4400,4400,4400,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk I-CC,State Comp Board Retirement,2021-06-02T00:00:00.000,2021-06-02T00:00:00.000,Nonexempt,19.24,2021,40019.2,RET
4401,4401,4401,Clerk of the Circuit Court,Clerk of the Circuit Court,Supervising Deputy Clerk-CC,State Comp Board Retirement,1999-03-29T00:00:00.000,2018-02-16T00:00:00.000,Exempt,94014.05,1999,94014.05,RET
4402,4402,4402,Clerk of the Circuit Court,Clerk of the Circuit Court,In Court Clerk-CC,State Comp Board Retirement,2008-06-10T00:00:00.000,2019-09-09T00:00:00.000,Nonexempt,26.07,2008,54225.6,RET
4403,4403,4403,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk I-CC,State Comp Board Retirement,2021-07-17T00:00:00.000,2021-07-17T00:00:00.000,Nonexempt,18.9,2021,39312.0,RET
4404,4404,4404,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk II-CC,State Comp Board Retirement,2008-11-17T00:00:00.000,2019-03-09T00:00:00.000,Nonexempt,22.6,2008,47008.0,RET
4405,4405,4405,Clerk of the Circuit Court,Clerk of the Circuit Court,Administrative Assistant-CC,State Comp Board Retirement,2020-01-25T00:00:00.000,2023-03-25T00:00:00.000,Exempt,65472.0,2020,65472.0,RET
4406,4406,4406,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk II-CC,State Comp Board Retirement,2019-08-24T00:00:00.000,2021-07-06T00:00:00.000,Nonexempt,22.13,2019,46030.399999999994,RET
4407,4407,4407,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk II-CC,State Comp Board Retirement,2013-06-05T00:00:00.000,2021-07-06T00:00:00.000,Nonexempt,22.57,2013,46945.6,RET
4408,4408,4408,Clerk of the Circuit Court,Clerk of the Circuit Court,Supervising Deputy Clerk-CC,State Comp Board Retirement,2010-08-02T00:00:00.000,2010-08-02T00:00:00.000,Exempt,108353.16,2010,108353.16,RET
4409,4409,4409,Clerk of the Circuit Court,Clerk of the Circuit Court,Chief Deputy Circuit Court,State Comp Board Retirement,1996-05-16T00:00:00.000,2004-01-01T00:00:00.000,Exempt,156241.05,1996,156241.05,RET
4410,4410,4410,Clerk of the Circuit Court,Clerk of the Circuit Court,Clerk of the Circuit Court,State Comp Board Retirement,1994-01-15T00:00:00.000,2004-01-01T00:00:00.000,Exempt,191665.31,1994,191665.31,RET
4411,4411,4411,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk I-CC,State Comp Board Retirement,2022-01-31T00:00:00.000,2022-01-31T00:00:00.000,Nonexempt,18.9,2022,39312.0,RET
4412,4412,4412,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk I-CC,State Comp Board Retirement,2021-09-27T00:00:00.000,2021-09-27T00:00:00.000,Nonexempt,18.9,2021,39312.0,RET
4413,4413,4413,Clerk of the Circuit Court,Clerk of the Circuit Court,Administrative Assistant-CC,State Comp Board Retirement,2007-05-14T00:00:00.000,2018-04-23T00:00:00.000,Exempt,66878.19,2007,66878.19,RET
4414,4414,4414,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk I-CC,State Comp Board Retirement,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,Nonexempt,19.25,2019,40040.0,RET
4415,4415,4415,Clerk of the Circuit Court,Clerk of the Circuit Court,Cashier-CC,State Comp Board Retirement,2018-05-21T00:00:00.000,2019-09-23T00:00:00.000,Nonexempt,22.06,2018,45884.799999999996,RET
4416,4416,4416,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk I-CC,State Comp Board Retirement,2023-01-17T00:00:00.000,2023-01-17T00:00:00.000,Nonexempt,18.9,2023,39312.0,RET
4417,4417,4417,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk I-CC,State Comp Board Retirement,2021-08-16T00:00:00.000,2021-08-16T00:00:00.000,Nonexempt,18.9,2021,39312.0,RET
4418,4418,4418,Clerk of the Circuit Court,Clerk of the Circuit Court,Deputy Clerk I-CC,State Comp Board Retirement,2018-09-10T00:00:00.000,2018-09-10T00:00:00.000,Nonexempt,20.28,2018,42182.4,RET
4419,4419,4419,Circuit Court Judges,Circuit Court Judges,Law Clerk,Special Project,2022-08-01T00:00:00.000,2022-08-01T00:00:00.000,Exempt,63386.71,2022,63386.71,OTHER
4420,4420,4420,Circuit Court Judges,Circuit Court Judges,Law Clerk,Special Project,2022-09-06T00:00:00.000,2022-09-06T00:00:00.000,Exempt,63386.71,2022,63386.71,OTHER
4421,4421,4421,Circuit Court Judges,Circuit Court Judges,Law Clerk,Special Project,2022-08-01T00:00:00.000,2022-08-01T00:00:00.000,Exempt,63386.71,2022,63386.71,OTHER
4422,4422,4422,Circuit Court Judges,Circuit Court Judges,Legal Secretary II,Permanent Full-time,2021-07-26T00:00:00.000,2021-07-26T00:00:00.000,Nonexempt,58275.0,2021,58275.0,FT
4423,4423,4423,Circuit Court Judges,Circuit Court Judges,Legal Secretary II,Permanent Full-time,1997-12-22T00:00:00.000,2017-08-23T00:00:00.000,Nonexempt,59049.9,1997,59049.9,FT
4424,4424,4424,Circuit Court Judges,Circuit Court Judges,Law Clerk,Special Project,2016-06-27T00:00:00.000,2022-08-01T00:00:00.000,Exempt,63386.71,2016,63386.71,OTHER
4425,4425,4425,Circuit Court Judges,Circuit Court Judges,Mgmt Services Administrator,Permanent Full-time,2021-11-08T00:00:00.000,2021-11-08T00:00:00.000,Exempt,91350.0,2021,91350.0,FT
4426,4426,4426,Circuit Court Judges,Circuit Court Judges,Program Supervisor,Special Project w/ Retirement,2021-02-27T00:00:00.000,2021-02-27T00:00:00.000,Exempt,67053.0,2021,67053.0,RET
4427,4427,4427,Circuit Court Judges,Circuit Court Judges,Legal Secretary II,Permanent Full-time,1996-07-23T00:00:00.000,2004-08-04T00:00:00.000,Nonexempt,64200.61,1996,64200.61,FT
4428,4428,4428,Circuit Court Judges,Circuit Court Judges,Legal Assistant,Permanent Full-time,1994-11-28T00:00:00.000,2005-07-01T00:00:00.000,Nonexempt,68408.24,1994,68408.24,FT
4429,4429,4429,Commonwealths Attorney,ARPA-VSGP,Victim/Witness Prg Advocate,Special Project w/ Retirement,2022-07-11T00:00:00.000,2022-07-11T00:00:00.000,Nonexempt,18.0,2022,37440.0,RET
4430,4430,4430,Commonwealths Attorney,VOCA - Victim Services Grant,Paralegal CWA,Special Project w/ Retirement,2006-06-26T00:00:00.000,2020-08-29T00:00:00.000,Nonexempt,19.44,2006,40435.200000000004,RET
4431,4431,4431,Commonwealths Attorney,ARPA-VSGP,Paralegal CWA,Special Project w/ Retirement,2006-01-03T00:00:00.000,2019-06-10T00:00:00.000,Nonexempt,19.87,2006,41329.600000000006,RET
4432,4432,4432,Commonwealths Attorney,Commonwealth's Attorney,Commonwealth's Attorney,State Comp Board Retirement,2012-08-23T00:00:00.000,2022-01-01T00:00:00.000,Exempt,197446.16,2012,197446.16,RET
4433,4433,4433,Commonwealths Attorney,Commonwealth's Attorney,Public Information Spec II,State Comp Board Retirement,2023-02-01T00:00:00.000,2023-02-01T00:00:00.000,Exempt,53137.76,2023,53137.76,RET
4434,4434,4434,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,Permanent Full-time,2022-08-22T00:00:00.000,2022-08-22T00:00:00.000,Exempt,70350.0,2022,70350.0,FT
4435,4435,4435,Commonwealths Attorney,DCJS VSDVVF,Victim/Witness Prg Advocate,Special Project w/ Retirement,2023-03-25T00:00:00.000,2023-03-25T00:00:00.000,Nonexempt,18.0,2023,37440.0,RET
4436,4436,4436,Commonwealths Attorney,DCJS VSDVVF,Victim/Witness Prg Advocate,Special Project w/ Retirement,2023-03-18T00:00:00.000,2023-03-18T00:00:00.000,Nonexempt,18.0,2023,37440.0,RET
4437,4437,4437,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,Permanent Full-time,2022-08-15T00:00:00.000,2022-08-15T00:00:00.000,Exempt,70350.0,2022,70350.0,FT
4438,4438,4438,Commonwealths Attorney,DCJS VSDVVF,Victim/Witness Prg Advocate,Special Project w/ Retirement,2022-07-26T00:00:00.000,2022-07-26T00:00:00.000,Nonexempt,18.0,2022,37440.0,RET
4439,4439,4439,Commonwealths Attorney,DCJS VSDVVF,Victim/Witness Prg Advocate,Special Project w/ Retirement,2012-04-09T00:00:00.000,2014-07-02T00:00:00.000,Nonexempt,18.0,2012,37440.0,RET
4440,4440,4440,Commonwealths Attorney,Commonwealth's Attorney,Executive Secy/Assistant CWA,State Comp Board Retirement,2007-09-17T00:00:00.000,2010-10-18T00:00:00.000,Nonexempt,27.81,2007,57844.799999999996,RET
4441,4441,4441,Commonwealths Attorney,DCJS VSDVVF,Victim/Witness Prg Advocate,Special Project w/ Retirement,2023-02-11T00:00:00.000,2023-02-11T00:00:00.000,Nonexempt,18.0,2023,37440.0,RET
4442,4442,4442,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary I CWA,State Comp Board Retirement,2022-10-11T00:00:00.000,2022-10-11T00:00:00.000,Nonexempt,18.0,2022,37440.0,RET
4443,4443,4443,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary I CWA,State Comp Board Retirement,2020-09-14T00:00:00.000,2020-09-14T00:00:00.000,Nonexempt,18.48,2020,38438.4,RET
4444,4444,4444,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary I CWA,State Comp Board Retirement,2016-06-27T00:00:00.000,2022-03-21T00:00:00.000,Nonexempt,18.48,2016,38438.4,RET
4445,4445,4445,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary I CWA,Permanent Full-time,2016-02-03T00:00:00.000,2016-02-03T00:00:00.000,Nonexempt,38440.0,2016,38440.0,FT
4446,4446,4446,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary II CWA,State Comp Board Retirement,2018-05-29T00:00:00.000,2020-08-29T00:00:00.000,Nonexempt,20.8,2018,43264.0,RET
4447,4447,4447,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary II CWA,State Comp Board Retirement,2022-03-07T00:00:00.000,2022-09-24T00:00:00.000,Nonexempt,20.8,2022,43264.0,RET
4448,4448,4448,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary II CWA,State Comp Board Retirement,2017-07-24T00:00:00.000,2018-11-05T00:00:00.000,Nonexempt,20.8,2017,43264.0,RET
4449,4449,4449,Commonwealths Attorney,DCJS VSDVVF,Victim/Witness Prg Advocate,Special Project w/ Retirement,2022-07-11T00:00:00.000,2022-07-11T00:00:00.000,Nonexempt,18.0,2022,37440.0,RET
4450,4450,4450,Commonwealths Attorney,Commonwealth's Attorney,Executive Secy/Assistant CWA,State Comp Board Retirement,2000-10-04T00:00:00.000,2020-01-04T00:00:00.000,Nonexempt,27.81,2000,57844.799999999996,RET
4451,4451,4451,Commonwealths Attorney,Commonwealth's Attorney,Public Information Spec I,State Comp Board Retirement,2013-07-09T00:00:00.000,2022-01-29T00:00:00.000,Exempt,58401.0,2013,58401.0,RET
4452,4452,4452,Commonwealths Attorney,Commonwealth's Attorney,CWA-Director of Communications,State Comp Board Retirement,2014-06-23T00:00:00.000,2021-02-08T00:00:00.000,Exempt,68134.58,2014,68134.58,RET
4453,4453,4453,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,State Comp Board Retirement,2022-02-28T00:00:00.000,2022-02-28T00:00:00.000,Exempt,70349.92,2022,70349.92,RET
4454,4454,4454,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,State Comp Board Retirement,2022-02-14T00:00:00.000,2022-02-14T00:00:00.000,Exempt,70350.0,2022,70350.0,RET
4455,4455,4455,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,State Comp Board Retirement,1999-01-29T00:00:00.000,2006-04-10T00:00:00.000,Nonexempt,25.55,1999,53144.0,RET
4456,4456,4456,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,State Comp Board Retirement,2013-05-01T00:00:00.000,2022-08-29T00:00:00.000,Nonexempt,25.55,2013,53144.0,RET
4457,4457,4457,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,Permanent Full-time,1998-12-08T00:00:00.000,2007-06-11T00:00:00.000,Nonexempt,53136.42,1998,53136.42,FT
4458,4458,4458,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,State Comp Board Retirement,2000-04-17T00:00:00.000,2006-05-17T00:00:00.000,Nonexempt,25.55,2000,53144.0,RET
4459,4459,4459,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,State Comp Board Retirement,1993-10-25T00:00:00.000,1996-05-15T00:00:00.000,Nonexempt,25.55,1993,53144.0,RET
4460,4460,4460,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,State Comp Board Retirement,1998-08-10T00:00:00.000,2007-07-23T00:00:00.000,Nonexempt,25.55,1998,53144.0,RET
4461,4461,4461,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,State Comp Board Retirement,2022-10-19T00:00:00.000,2022-10-19T00:00:00.000,Exempt,70350.0,2022,70350.0,RET
4462,4462,4462,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,Permanent Full-time,2002-05-15T00:00:00.000,2011-11-23T00:00:00.000,Nonexempt,53215.8,2002,53215.8,FT
4463,4463,4463,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,Permanent Full-time,2023-03-18T00:00:00.000,2023-03-18T00:00:00.000,Exempt,70350.02,2023,70350.02,FT
4464,4464,4464,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,State Comp Board Retirement,2022-08-15T00:00:00.000,2022-08-15T00:00:00.000,Exempt,70350.02,2022,70350.02,RET
4465,4465,4465,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,State Comp Board Retirement,2022-11-14T00:00:00.000,2022-11-14T00:00:00.000,Exempt,70350.02,2022,70350.02,RET
4466,4466,4466,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att II,Special Project w/ Retirement,2022-08-16T00:00:00.000,2022-12-17T00:00:00.000,Exempt,78225.0,2022,78225.0,RET
4467,4467,4467,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att II,State Comp Board Retirement,2022-02-28T00:00:00.000,2022-02-28T00:00:00.000,Exempt,78225.0,2022,78225.0,RET
4468,4468,4468,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att II,Special Project w/ Retirement,2022-01-05T00:00:00.000,2023-01-28T00:00:00.000,Exempt,78225.0,2022,78225.0,RET
4469,4469,4469,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att II,State Comp Board Retirement,2022-04-19T00:00:00.000,2022-04-19T00:00:00.000,Exempt,78225.0,2022,78225.0,RET
4470,4470,4470,Commonwealths Attorney,Commonwealth's Attorney,Legal Administrator CWA,State Comp Board Retirement,2004-09-23T00:00:00.000,2021-10-25T00:00:00.000,Exempt,79800.08,2004,79800.08,RET
4471,4471,4471,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,Permanent Full-time,2022-08-15T00:00:00.000,2022-08-15T00:00:00.000,Exempt,70350.0,2022,70350.0,FT
4472,4472,4472,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,State Comp Board Retirement,2022-08-15T00:00:00.000,2023-02-11T00:00:00.000,Exempt,70350.0,2022,70350.0,RET
4473,4473,4473,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,State Comp Board Retirement,2022-01-03T00:00:00.000,2022-05-07T00:00:00.000,Exempt,70350.0,2022,70350.0,RET
4474,4474,4474,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att III,State Comp Board Retirement,2021-06-05T00:00:00.000,2022-02-12T00:00:00.000,Exempt,89098.74,2021,89098.74,RET
4475,4475,4475,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att I,Permanent Full-time,2022-10-01T00:00:00.000,2022-10-01T00:00:00.000,Exempt,70350.0,2022,70350.0,FT
4476,4476,4476,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary II CWA,State Comp Board Retirement,2005-05-23T00:00:00.000,2005-05-23T00:00:00.000,Nonexempt,21.01,2005,43700.8,RET
4477,4477,4477,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary II CWA,State Comp Board Retirement,2000-05-01T00:00:00.000,2006-07-18T00:00:00.000,Nonexempt,25.55,2000,53144.0,RET
4478,4478,4478,Commonwealths Attorney,Commonwealth's Attorney,Legal Secretary II CWA,State Comp Board Retirement,1996-07-01T00:00:00.000,1996-09-09T00:00:00.000,Nonexempt,25.55,1996,53144.0,RET
4479,4479,4479,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,Permanent Full-time,2005-08-22T00:00:00.000,2019-09-14T00:00:00.000,Nonexempt,53133.99,2005,53133.99,FT
4480,4480,4480,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,State Comp Board Retirement,2012-10-01T00:00:00.000,2018-11-05T00:00:00.000,Nonexempt,25.55,2012,53144.0,RET
4481,4481,4481,Commonwealths Attorney,Commonwealth's Attorney,Paralegal CWA,State Comp Board Retirement,2000-06-19T00:00:00.000,2007-04-18T00:00:00.000,Nonexempt,25.55,2000,53144.0,RET
4482,4482,4482,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att III,State Comp Board Retirement,2021-08-16T00:00:00.000,2021-08-16T00:00:00.000,Exempt,105000.0,2021,105000.0,RET
4483,4483,4483,Commonwealths Attorney,Commonwealth's Attorney,Asst Commonwealth's Att III,State Comp Board Retirement,2017-08-07T00:00:00.000,2017-08-07T00:00:00.000,Exempt,105000.0,2017,105000.0,RET
